token,weight,occurence
designed,0.41255437631148467,405.0
desolate,0.7289269489970329,9.0
desperado,1.0222007283816024,7.0
despise,0.9684142257168622,26.0
despite,0.22731472391149293,1022.0
despondently,0.6777954715027386,1.0
dessert,0.24168860452433344,9.0
destiny,0.379350897155078,62.0
destroy,0.4990709830586404,343.0
destroyed,0.6531660548527951,267.0
desu,0.3676892942309234,6.0
detachment,0.6933735688552913,12.0
detected,0.23624160167628377,49.0
detective,0.9218624764616069,54.0
deter,0.2984041650177995,36.0
detracts,0.3180704202390672,21.0
detroit,0.9494220602857559,81.0
dettailed,0.5996684519271258,1.0
deung,0.6158235909164638,1.0
dev,0.2249574588202186,42.0
devadasi,0.8300383953829377,6.0
devadasis,0.2949315666128508,5.0
devastating,1.1861777908052669,11.0
deviant,0.529862868253946,28.0
deviation,0.6907052444709109,33.0
devil,0.4370902800893925,181.0
devin,0.5817853566906229,9.0
devised,0.534244652073824,27.0
devized,0.6803319233952915,1.0
devolved,0.5082581065519783,19.0
devotees,0.7927116837759551,4.0
devoting,0.3886288991446937,16.0
devour,1.1768731131413053,4.0
devouring,0.3610377566544221,5.0
dewaine,0.3545679916085756,2.0
dewberry,0.4026796981478382,2.0
dex,0.26185021077047665,2.0
dexfield,0.2860160274298779,1.0
dey,1.204012134187829,4.0
dfadfa,0.6627020876656179,1.0
dhcp,0.6477330295421564,9.0
dheyward,0.531390177911668,10.0
dhoni,0.6931213161699076,12.0
dhs,0.808488470828471,6.0
dia,0.6051787542037591,15.0
dialoge,0.570825182966307,2.0
diametrically,0.6648788102291827,8.0
diamond,0.5085100053993201,69.0
diana,0.9018623064739328,46.0
diaper,0.5535071328429508,19.0
diarrea,0.2653815330695587,1.0
diaspora,1.0527722552865808,53.0
diatribe,0.9660203475465102,45.0
diba,0.581506188892284,1.0
dick,3.1760319573921736,1653.0
dickbag,0.7989960007033515,2.0
dickbig,0.25933972914678255,12.0
dickbrain,0.8745848369892565,1.0
dickbreath,0.4515923605501357,2.0
dickbutt,0.2261156459851975,33.0
dickdick,0.49273291238899,2.0
dickface,2.1543892595099616,29.0
dickfag,0.7799500091144194,1.0
dickhead,2.675591092411998,789.0
dicking,0.25529277175367887,3.0
dicklicker,0.5478713671356885,2.0
dicks,1.7291317546386162,10.0
dickwad,0.8322736971169529,12.0
dickwads,1.493531010931358,2.0
dickweed,1.370950098642801,5.0
dickyou,0.37311029914254046,1.0
dictatorshiply,0.7640515625691962,1.0
dictionaries,0.5443660947967781,9.0
dicuser,0.3625389745192587,1.0
didand,0.7898902481906206,1.0
diddums,1.6642905825823313,3.0
dident,0.3704035004253096,2.0
didwhat,0.7898902481906206,1.0
diee,0.7267724200161066,2.0
dieing,0.777729257451293,3.0
diem,0.8513680966916981,9.0
dien,0.34400543301824904,5.0
diety,0.2737142853169249,29.0
diff,0.31307969720145656,630.0
differences,0.6184785577086227,16.0
differing,0.7178422429124257,91.0
digby,1.065150380935273,4.0
digg,0.4065701529662813,30.0
diggins,0.34427605937127526,1.0
digi,0.7601462572840431,2.0
digimons,0.7613727770054388,2.0
dignity,0.5224924100730606,55.0
digress,1.0153177505614752,24.0
digustingly,0.6738506929452273,1.0
diharea,0.34487283206803193,1.0
dihck,0.5263226039332625,2.0
dihydrous,0.36184297047758823,4.0
diick,0.28127426098117686,1.0
diid,0.499018559090148,1.0
dik,0.38993784864698083,3.0
diks,0.2527417000495161,1.0
dildo,1.2277075352793905,54.0
dimebag,0.5711215086586974,1.0
dimented,0.8510219620840487,1.0
dimerge,0.4430520943240688,1.0
dimwit,0.22103474981408475,9.0
dingley,1.6295715474186847,12.0
dinks,0.42607283769709436,4.0
dinner,0.2358233926570369,91.0
dino,0.22586417981122786,24.0
dinovo,0.3637577110944831,4.0
dioe,0.7800102619374422,2.0
dioxide,0.48687303800837506,24.0
dip,0.25550766867591407,24.0
diploma,0.4416026382445214,32.0
diplomacy,0.3733171491516387,39.0
dipped,0.3124444434165744,8.0
dipshit,0.3667878314663751,127.0
dipshitboy,0.8983233928400766,1.0
dipshits,1.2478550426234392,8.0
dipterous,0.3706589167245026,4.0
dir,0.8518012005223871,14.0
dire,0.8969226075433925,27.0
directing,0.20418568361549572,51.0
directors,0.25860535826815134,33.0
directv,0.2190199597211971,13.0
dirt,0.4688193607459125,61.0
dirtball,1.840608818270501,5.0
dirty,1.0936696238116643,392.0
disabling,0.5684733279797097,16.0
disapears,0.8045751831036109,1.0
disappearing,0.3093395095255981,22.0
disappionted,0.22047579084486044,1.0
disapprove,0.9179123804749815,15.0
disarmonia,0.46481933153863314,1.0
disbanded,0.40178582047211353,24.0
discernment,0.6168269966186157,4.0
discharge,0.2759791854581562,27.0
discofucker,0.869718943127026,1.0
discography,0.5506303587284745,204.0
disconcerting,0.758630647241606,6.0
discontinue,0.361940715103901,23.0
discontinuing,0.8823586075941019,8.0
discovered,0.21184069229122415,342.0
discredited,0.6106500918181654,70.0
discrediting,0.5302250100268799,31.0
discriminating,0.2467449313899865,24.0
discrimination,0.3414905329763488,157.0
discussfull,0.8568037747993134,1.0
discustfull,0.3825281244159502,1.0
disease,0.2685626407903743,397.0
disgize,0.7684624016800241,1.0
disgrace,1.0399337916941622,120.0
disgraceful,1.1959082711426712,26.0
disguise,0.27975628459452295,40.0
disgust,0.8618680738827564,51.0
disgusting,0.8452655110988219,236.0
dish,0.21250786327508164,79.0
disheartened,0.39160966707246914,14.0
dishonestly,0.40261403627914744,14.0
dishonor,0.24549916640575217,7.0
dishonore,0.3978004038780853,1.0
dishonored,0.5099449987852296,1.0
dishonourable,0.8148371004709268,4.0
dishoom,0.7509695157025431,1.0
disillusioned,0.4409896403746969,16.0
disillusionment,0.7190183734824571,5.0
disincentivizing,0.9254493183185895,1.0
disinform,0.9121372504179206,1.0
dismembered,0.35141323335587343,3.0
dismissed,0.25117652612898067,142.0
disobedient,0.7981443080115808,3.0
disobeying,0.5653928263121063,7.0
disoriented,0.2190380247018407,2.0
disparages,0.2502577488798999,1.0
dispeared,0.8409347069633205,1.0
dispersion,0.6441788551959292,10.0
dispicable,0.21678201487578652,4.0
dispises,0.5686319546406194,1.0
displayed,0.2737577088867808,238.0
disproven,0.30409898867515506,29.0
disproving,0.5079924945582756,18.0
disqualifies,0.7456625618523035,11.0
disraspectfull,0.6861904826770517,1.0
disreputable,0.8242697799576693,6.0
disrespected,0.4423501576050995,15.0
disrespectfully,0.7696737270954485,6.0
disruption,0.31909281403237105,406.0
disruptions,0.8733500268063762,3.0
disruptively,0.7047479737864014,36.0
disrupts,0.524521732102267,17.0
dissapoined,0.30074347299864185,1.0
disscrimination,0.3873981333428716,2.0
dissing,0.910002014360029,6.0
distorded,0.4126039204083868,1.0
distorrts,0.7351139765589231,1.0
distorted,0.2371597517060092,86.0
distorting,0.5702818530409347,46.0
distress,0.29690826831575545,38.0
distressful,0.8646012657990545,2.0
distrusted,0.37828613882715645,4.0
disturb,0.7091376262076975,20.0
disturbed,0.29754799370154855,88.0
disturbs,0.5430450726767543,8.0
ditch,0.3629050428797704,27.0
dive,0.24814665314884904,35.0
diverse,0.4853907997826048,96.0
diversementality,0.9537761794077536,1.0
diving,0.3504920607196827,25.0
divisive,0.41864337283231995,14.0
divorced,0.3708252932346715,45.0
divorcing,0.2196999393913415,6.0
divulge,0.23891526496508578,11.0
djathinkimacowboy,0.3728110827063693,50.0
dlckhead,1.0051263289340275,2.0
dleated,0.45068478215381813,1.0
dlickheads,0.3324810079050863,1.0
dlkheads,0.6726453210289026,1.0
dlus,0.3020793305674397,44.0
dn,0.7261854732660472,6.0
dniepr,0.6213527004066819,1.0
dniester,1.1441433519547566,5.0
dnis,1.216786903457564,13.0
dnjqo,0.7509695157025431,1.0
do,0.740393450843719,7667.0
doctorine,0.9467362360634535,1.0
documentally,0.6384406092320384,1.0
documentated,0.7464666635648299,1.0
dodge,0.5686874569690226,25.0
dodging,0.6385878946383131,10.0
dodgy,0.8266810369008627,33.0
doens,0.5029252078867558,10.0
doent,0.3650739501552504,1.0
dog,0.32858742668009583,1344.0
dogatro,0.7243385526519592,1.0
dogblue,0.5754567487045201,3.0
doggie,0.5203379137839039,5.0
doggy,0.532870237869292,8.0
dogi,0.42216808779428167,1.0
dogooding,0.8263699500732002,1.0
dogpenisknot,0.8371047980843566,1.0
dogshit,2.4557421598155993,13.0
doign,0.3482052938742698,4.0
dojo,0.531156546099519,12.0
dokie,0.2759729593253984,7.0
domed,0.9112488067662855,2.0
domicile,0.9826109014336886,6.0
dominance,0.6323304095242145,41.0
dominating,0.2730265317633821,18.0
domination,0.28606550293885136,47.0
domineering,0.43716555088824055,13.0
dominicans,0.35683117777564105,16.0
dong,0.4053641889382329,46.0
donkey,1.0826109951238807,119.0
donna,0.945846642473873,25.0
dono,0.39358531764819654,1.0
donohue,0.33369886256055586,16.0
donor,0.3005930387229472,49.0
donot,1.2498085810923134,15.0
donute,0.5929654342729688,1.0
doo,0.2690496822500902,36.0
doobie,0.677197633447709,1.0
dook,0.5800600066523383,3.0
doomed,1.0660375885666498,37.0
dooper,0.5587462444600707,1.0
doorsajar,0.9164878353812047,1.0
doosh,0.5524838093248715,20.0
dooshbag,0.8087012387349999,1.0
dooshish,1.3652057878330928,2.0
dope,0.3036697127321254,15.0
dopehead,0.5748371351489938,2.0
doppelganger,0.3215650742823634,9.0
dopy,0.644289523083344,3.0
dord,0.862541402855995,3.0
dork,0.9305645762332772,32.0
dorksickle,0.8540021177293445,1.0
dorm,1.6762870536789036,20.0
dosen,0.564792287283014,23.0
dosh,0.5807784566862969,1.0
dosn,0.22011960995816937,9.0
doth,0.9840894209461952,11.0
dothead,0.8714740308510864,1.0
dou,0.42398031947469667,2.0
doubling,0.5191940957056832,13.0
doubly,0.8677899194087059,22.0
douc,0.6581133180694313,1.0
douchbag,1.2413878016885056,4.0
douche,1.9606596669063527,220.0
douchebag,2.25096679830903,108.0
douchebags,0.8063640038433709,14.0
douchecock,0.8332208829573122,1.0
douchefaggot,0.5093562587449436,1.0
douchemaster,0.7206159034658371,1.0
douches,1.3355317742692536,2.0
douchetees,0.8638983901916961,1.0
douchette,0.8638742428675714,1.0
doug,0.224957417482043,87.0
dough,0.533953116808724,7.0
doughnuthead,0.4921975398744482,4.0
doughtnut,0.8379713612533214,1.0
dousche,0.5264844753445492,1.0
douschebag,1.5021696762115715,2.0
dover,0.7153759104280241,12.0
down,0.37048747970832935,278.0
downgrade,0.28974158752372187,13.0
downhill,0.49124643060142253,32.0
downright,0.26703714865814787,51.0
downtrodden,0.6993044991891029,6.0
dowry,0.567362916967462,7.0
dows,0.9056174660351242,1.0
dozen,0.3183233536980939,434.0
dozens,0.6745889175871606,9.0
dqwelj,0.7509695157025431,1.0
drag,0.3766083024253868,90.0
dragged,0.30969410050060797,49.0
drake,0.39027807378526824,49.0
drastic,0.25114618642810105,53.0
dravidian,0.47229913512765775,31.0
drawer,0.6321146657650221,18.0
dreadedwarlus,1.512746240274868,2.0
dream,0.368035564363541,267.0
dreamguy,0.3140900449483467,62.0
dreamjerk,0.8738754700731098,1.0
drenched,0.6394413662912126,2.0
dress,0.22204621227428492,143.0
dresser,0.5179569377792312,5.0
drew,0.22900469237409413,95.0
dried,0.6399746705322098,24.0
drinker,0.39665986231380695,10.0
dripping,0.3405975002075094,9.0
driven,0.30878072554664193,170.0
drk,0.6939056331989019,6.0
drmias,0.7045287300080384,1.0
drone,1.4308904669600582,27.0
drool,1.8330220990205726,5.0
drooling,0.7082049917509549,9.0
dropped,0.3551917070494976,230.0
droppings,1.0699410667408344,4.0
droppism,0.8207209212482343,1.0
dross,1.2506962240047161,8.0
drove,0.3232839361428793,60.0
drown,2.7204931919622304,18.0
drprinceton,0.6610913975943161,9.0
drugged,0.44420159780790475,5.0
druguser,0.5748371351489938,2.0
drum,0.21777940875988297,79.0
drummer,1.5159868146624311,60.0
drumming,0.3501854838871478,13.0
drunk,0.6229043253224319,128.0
drunken,1.1448963216483319,21.0
dss,0.204908417890597,6.0
du,0.4793172574081978,89.0
dubass,0.8127593778996349,1.0
dubius,0.6434633066875494,2.0
dublin,1.5190556094546561,72.0
ducky,0.7329541715567948,6.0
dude,0.6265523764963443,611.0
duded,0.7367334415630193,1.0
due,0.7397391035349619,2185.0
duechebag,0.8230829750640815,1.0
duffy,0.2447461379400962,18.0
dufus,1.0032747690442136,13.0
dui,0.6550676086353355,5.0
dull,0.3746411678608955,36.0
dullard,0.6307374132701615,5.0
dum,0.37416542878955394,13.0
dumas,0.34025351081336497,7.0
dumb,1.5556145109379778,582.0
dumbass,2.8758670618634734,180.0
dumbasses,1.5949780005622896,2.0
dumbasz,0.4248669149840436,1.0
dumbdip,0.33997166316983835,1.0
dumber,0.680602965072606,13.0
dumbest,2.4798945086897466,24.0
dumbfuck,3.2511943532616936,13.0
dumbfucks,0.9056406134262872,2.0
dumbhead,1.0178663940156818,5.0
dumbo,1.604177746494719,10.0
dumbshit,1.8291247344512365,8.0
dumbshits,1.350347662659445,2.0
dumbum,0.6624012633107044,1.0
dumbys,0.4879504925070301,2.0
dumheads,0.8406337015294434,1.0
dumm,0.7513456560499466,3.0
dummasses,0.347709708230957,2.0
dummie,0.45265533819026826,2.0
dummkopfs,0.6163064828727374,2.0
dummy,0.676162080652007,56.0
dump,0.30247816862296667,74.0
dumpling,0.726625496659969,7.0
dumpster,1.135272288903399,7.0
dunce,0.6864449842561237,12.0
dunga,0.39358531764819654,1.0
dungeon,0.24552731809343892,20.0
duplicate,1.3626212019809452,227.0
durant,0.26897998447669286,7.0
durex,0.8837151369278057,1.0
dushbags,0.8180539018155388,1.0
dust,1.205989995927298,130.0
dustbin,0.6871499693148162,18.0
dutchman,0.5712371741919523,10.0
dutifully,0.5571023337709823,4.0
duude,0.5586702594679053,2.0
dw,0.4886892958086195,6.0
dwain,0.5559638654655241,2.0
dwains,0.9358624902977003,1.0
dweeb,1.0465553064240274,8.0
dweebs,0.8379713612533214,1.0
dwelers,0.26850857209213136,1.0
dwight,0.3571840795516876,9.0
dwpaul,0.27915600175841104,6.0
dxraw,0.48016288863181883,5.0
dy,0.32154614368975365,98.0
dycedarg,0.9395097451873597,1.0
dynamite,0.614560653558722,19.0
dynasties,1.39024546063392,6.0
dyou,0.7460987670447905,4.0
dysfunction,0.6430356829035722,19.0
dyslexia,0.4088597331125834,15.0
ea,1.0295906470374285,75.0
eachothers,0.41605624680071596,3.0
eagles,0.40426410789562806,17.0
eall,0.8785749296120005,1.0
earring,0.3528238612906368,21.0
earthquake,0.38500994131835203,67.0
eastbound,0.6986903127420998,21.0
eastenders,0.9765597664366362,28.0
easycore,0.5127792208215072,2.0
easyme,0.7152081542575559,1.0
eat,0.4078049499403013,1153.0
eater,1.052097344696304,21.0
eatin,0.8240807072759525,4.0
eatn,0.26690896551720594,1.0
eats,0.4887957640611999,147.0
eaxactley,0.9007063470654625,1.0
eb,0.5811184436615506,70.0
ebarassed,0.5516838754203459,1.0
ebay,0.24548088745538213,75.0
ebcdic,1.558075098841256,2.0
ebfore,0.7872147548035745,1.0
ebike,0.8925322455984569,1.0
ebola,0.5467246250275118,9.0
ebonism,0.41306534591699945,2.0
ebusiness,1.096924012829427,4.0
ecbatana,0.3999828436592558,1.0
echoed,0.4436226816007924,12.0
echomyron,0.7386358116615684,1.0
eclectic,0.21845136505414947,3.0
ecologist,0.8480961128570585,1.0
ecto,0.8458178163280533,3.0
eddieebo,1.460349567711351,7.0
edgar,0.3879754270641875,271.0
edie,0.9980832048565695,91.0
ediot,0.3618085353863031,2.0
editeors,0.43520668459667006,1.0
editheadz,0.20228195502120733,2.0
editorial,0.21641854745580244,418.0
editted,0.37616279063367264,19.0
editting,0.40716585405617634,86.0
edouard,0.4247172260700626,9.0
eduardo,0.9188875143060502,48.0
educated,0.6494094220195648,178.0
education,0.5124176550083015,704.0
eductational,0.9274347780833123,1.0
edwards,0.7128376521719801,58.0
edwin,0.9808736062886387,25.0
eec,0.6107214744775797,3.0
eene,0.6146310478982562,1.0
eff,1.3508952087626882,20.0
effecting,0.8344751548473776,6.0
effectivly,0.6899868741466769,2.0
effeminate,0.8585526723861762,6.0
efficiently,0.5876287917762562,22.0
effin,1.609102999923387,9.0
effing,0.6371148717833003,11.0
effluvium,0.40118717826895656,1.0
efforts,0.5959880716530364,8.0
efore,0.8710922895676183,2.0
egging,0.564346349265469,3.0
ego,0.21562032987345847,212.0
egocentric,0.6677175229615477,5.0
egotist,0.5151039500717913,3.0
egotrip,0.9011603310223191,1.0
eh,0.494678997403353,275.0
ehow,0.6514478693351731,2.0
eighteen,1.0210205146938642,13.0
eighth,0.21340060383785855,48.0
eisenhower,0.5400584925567055,19.0
ejaculation,0.31011625723049385,13.0
ejaculator,0.5899794249999852,2.0
ekograf,1.2090352199088334,6.0
eks,0.28905534547297596,1.0
elaborately,0.7718031525951311,5.0
elaborates,0.7408208455184748,4.0
elam,0.38054177819819884,5.0
elamite,0.5735692263886168,4.0
elecit,0.7414381700999153,1.0
electronica,0.7858431904954198,7.0
electronics,0.3135755159945112,49.0
elegance,0.6371574907227212,8.0
elegant,0.23768702249160953,43.0
elements,0.2749568076274408,18.0
elen,1.7543581508271888,21.0
elete,0.2846261870940821,3.0
elias,1.175608230258547,17.0
eliminationalist,1.0538513333230777,2.0
elinord,0.27154315943258794,3.0
eliot,0.437452527686703,15.0
elitism,0.37242876003856507,28.0
elizabethan,0.6985783864885581,7.0
elk,0.7978547874329287,7.0
elkabong,0.702240666515349,2.0
eloquently,0.30196995934521065,12.0
eloy,0.21440937455536277,1.0
elsethat,0.7225305510081386,1.0
elude,0.8187659870913859,5.0
elven,0.5397171146773685,12.0
elyrian,0.4022040068833834,1.0
emanuel,1.2861972291010904,11.0
embarass,0.8179043721067027,2.0
embarassment,0.26448173380792167,17.0
embarrasment,1.4036728831212828,7.0
embarrassingly,0.3687049018141601,9.0
embarrassment,0.2800304026614825,37.0
embarrsing,0.7918996140040244,1.0
embassy,0.48974703795489677,65.0
emboldened,0.821633647782543,10.0
emboli,0.8681344099822054,1.0
emerge,0.3180154511722161,37.0
emeril,0.8016591529499708,1.0
emerils,0.8710778003976561,1.0
eminent,0.424453029687353,43.0
emit,0.9650952894321159,12.0
emits,0.2611379774427779,7.0
emmanuel,0.8572508830164658,11.0
emokid,0.9571179786509426,1.0
empathize,0.2692088987675214,8.0
emph,0.70177566330867,4.0
emphasise,0.4169432333579628,21.0
emphesis,0.9523683462126502,1.0
empires,1.3778099503193824,21.0
empirically,0.8073741601817254,15.0
employed,0.29156723744280205,157.0
employing,0.8055576231799967,25.0
empowered,0.3023869512305828,21.0
emptiness,0.5571883019699089,4.0
enabler,0.5053390005118166,5.0
enabling,0.8969237837336697,40.0
enact,0.7996832235419943,9.0
encompassing,0.46221601395313217,22.0
encounters,0.4744643397238772,5.0
encouraged,0.4548936741798941,240.0
encule,0.9868689087744587,2.0
encumbering,0.9001178903117529,1.0
encyclopdic,0.8495570934982568,3.0
encyclopedia,0.6322888664013364,3878.0
endagering,0.20323400100981098,1.0
ended,0.39990140491993337,408.0
endelessly,0.7375546663306223,1.0
endlessdan,0.22017967978168387,11.0
endogenous,0.6857187931608002,2.0
endorsing,0.3300074498547978,34.0
endow,1.6757395002989273,2.0
enema,1.9376300209323998,6.0
enemy,0.20670248946281145,428.0
energized,0.504393401842649,3.0
enforce,0.25552974750287427,180.0
engages,0.2058387352229618,28.0
englishman,0.6219583384386002,15.0
engulfed,0.3235422277702759,9.0
enial,0.4274806818246692,2.0
enjoying,0.7286589009498479,81.0
enjoys,0.8184827063540278,104.0
enko,0.5881416999525518,1.0
ennit,0.28444987707110214,2.0
ennui,0.8379713612533214,1.0
enoguh,0.2940340848585395,2.0
enormously,0.7246022773005059,8.0
enoy,0.388323434658669,1.0
enquirer,0.47936262060871776,17.0
enshrines,0.9660091986321382,1.0
ensiferum,1.268129353271706,2.0
enslavement,0.21600940307682667,10.0
ensures,0.8773253089436645,14.0
enterence,0.9161331510837235,1.0
enters,0.45335570709968254,29.0
entertain,0.2766021505840959,39.0
entertaining,0.25500166600185464,54.0
entheozoo,0.34494210616846344,1.0
entheta,0.3887472991657759,1.0
enthusiastfrance,0.6426385986355907,1.0
enthusiastic,0.6264166017609958,42.0
enticing,0.33215165212397524,9.0
entitity,0.604392976714196,1.0
entrient,0.9470841874956601,1.0
entropy,0.6037356800291191,12.0
enuff,0.23345831060315045,8.0
enveloping,0.838177054920909,2.0
envious,0.7924268081844354,16.0
enviroemnt,0.3094662424033588,1.0
enviroknot,0.22133084217910512,5.0
envoy,0.6945260331801536,11.0
epf,1.1910873971891196,12.0
epically,0.8946532564096601,1.0
epicenter,0.8383018548936961,8.0
epilogue,0.6074969470953886,10.0
epiphany,0.4663560749617428,8.0
episodes,0.5590220883299064,42.0
episodse,0.4456089606673896,1.0
epistle,0.6252716368740505,16.0
epitaph,0.6692620133956003,5.0
epoynme,0.8278251937311599,1.0
epress,0.9364786356611587,1.0
epstien,0.5924736316282777,2.0
eq,0.5364403416854708,6.0
equaly,0.38531125568617763,1.0
equations,0.7848019343507638,11.0
equipment,0.6109365259058464,143.0
equitable,0.7397580694440983,14.0
equivalism,1.4375771214561228,2.0
er,0.5330897494714315,241.0
era,0.8248134060048906,418.0
eradicated,0.21140107385776777,8.0
erase,0.8298878307491193,207.0
eraser,0.31158505829618627,10.0
erection,0.32089096694333985,17.0
ergonomic,0.38071324630827913,3.0
erika,0.7107277587133572,7.0
erikson,0.6859534872485605,4.0
eritrea,0.6846635675620395,18.0
err,0.4750344290642542,76.0
errant,0.30456837984045454,37.0
errasee,1.1036340219919556,2.0
errata,0.8861101796951081,2.0
erroneosly,0.9440493756494213,1.0
esc,0.43428071045744443,18.0
escalating,0.3442687139436185,39.0
escorrt,0.8757565488711416,1.0
esherann,0.5192402527360965,1.0
esherraann,0.5192402527360965,1.0
espabangalore,0.4187153976435891,2.0
especcially,0.821183085280126,2.0
espionage,2.691890443085381,34.0
espn,0.8217759486872324,57.0
espouse,0.5258600504427456,11.0
esq,0.6441358375822817,9.0
essex,0.6894030774806323,37.0
establishes,0.34181712232193,43.0
esteem,0.5923426278612837,50.0
esteemed,0.47436911513432756,23.0
estonisans,0.5812916525814738,1.0
etalk,0.8686762787604105,3.0
ethankp,0.9059539714666848,1.0
ether,0.7117177001485301,22.0
ethical,0.5520021336724326,108.0
ethinicity,0.6176602591162811,2.0
ethno,0.46196921759316034,31.0
ethnocentric,0.3447152394445468,11.0
etty,0.8886419938888538,3.0
eunuxxch,0.7490217094898222,1.0
euro,0.4517868153153833,85.0
euromaidan,0.8696735015326212,1.0
europeana,0.8976044689947118,1.0
europeans,0.2292961558269907,122.0
europhile,1.133532143623468,2.0
eurotoxin,0.5222821875640485,3.0
evans,0.34754469490947865,75.0
evaporated,0.6695030528871473,3.0
events,0.7186113514154521,53.0
ever,0.43364820239960256,3690.0
evergreenfir,0.5097987555896996,4.0
everlast,0.8190743107344306,10.0
every,0.30974981168285437,4209.0
everybody,0.20353420380421636,486.0
everyday,1.2097785182887795,180.0
everyone,0.2358457483604621,2381.0
everythin,0.4081879378379017,2.0
eveything,0.3011802945378389,3.0
evicted,0.800954564970114,4.0
evidentliy,0.6030297211506422,4.0
evil,0.28246933904065596,568.0
evilameoba,0.8049521605103008,1.0
evilamoeba,0.8588427326140466,1.0
evildoing,0.8166843159373183,1.0
eviscerate,0.5658960441620645,5.0
evlekis,0.7092502377116761,4.0
evolved,0.6754745282783752,98.0
evreryone,0.44370041661128135,1.0
evrything,0.6609222524119673,3.0
evula,1.4936103706000474,9.0
evur,0.20989461278866173,1.0
eww,0.8776254343892487,15.0
exaclty,0.49354559424031824,3.0
exaltation,0.40778590044317065,2.0
examination,0.5994741980602052,110.0
exasperated,0.5822992465775086,8.0
excellant,0.30484229196444057,1.0
excellence,0.6281153412721825,34.0
excepting,0.7341194341472432,12.0
exclamation,0.5401776785904592,17.0
exclude,0.2814957405961713,138.0
excremenet,0.3109778893517512,1.0
excrement,0.4201545829252075,9.0
excretory,0.8392681977110281,2.0
excruciatingly,0.7049537056224795,4.0
excuuse,0.7060744379651619,1.0
exec,0.6112786074083743,8.0
execute,0.4164508477359596,26.0
executed,0.5346282777613404,94.0
executes,0.6547622979092864,2.0
exercised,0.6141292775551306,36.0
exert,0.30759418548540135,28.0
exhaust,0.3994043529583398,28.0
exhibiting,0.4880987648946859,19.0
exhume,0.6280659295137087,1.0
existance,1.429851795020314,58.0
existential,0.6878427967949035,9.0
exmaple,0.48627055145307796,2.0
exorbitance,0.7648699718279124,1.0
exorcised,0.7017330236883811,2.0
expalins,0.5236640364355827,4.0
expands,0.26442140153549915,37.0
expansive,0.6198666393851275,14.0
expectations,0.8379713612533214,1.0
expectme,0.5664614842802336,1.0
expelled,0.6458967289149994,95.0
expendables,0.3604099850043324,1.0
expenses,0.3642323744739795,3.0
expereince,0.8213157093201789,3.0
experiencied,0.9275534874387443,1.0
experiencing,0.5918065659706914,31.0
expired,0.2792538633376861,145.0
expirenced,0.794361526424758,2.0
expiring,0.3269848731766097,11.0
explanations,0.6241405448089894,5.0
explanitory,0.9601140209189444,1.0
expletive,0.2439295537112742,25.0
expliciton,0.23526385621581536,1.0
explodes,0.40199456272470363,8.0
exploit,0.4308603756613598,57.0
exploitation,0.9293711367074186,35.0
exploration,0.3509655036028233,44.0
explored,0.6727493816371788,30.0
explosive,0.6762129982576273,65.0
exposure,1.0337523356794205,108.0
expound,0.9257809381768143,10.0
expressin,0.6835882724140928,2.0
expunged,0.6299537270544949,20.0
extension,0.5819478202916215,162.0
exterminate,0.5630938409026413,10.0
extern,0.24769713727511156,1.0
extolling,0.9000608877936848,6.0
extortionist,1.107642510428588,3.0
extreemly,0.66179272844743,5.0
extremism,0.36690011508931875,35.0
extremum,0.21098433256864554,1.0
exudes,0.6971392442041418,2.0
eye,0.2572229565281692,1364.0
eyed,0.710601231928055,49.0
eyepatch,0.7862018983744258,1.0
eyesnore,0.2976605254334986,4.0
eyesocket,0.20656827806281233,1.0
eyewitness,0.23518948392863298,55.0
fa,0.5753608511939579,518.0
faace,0.7801035219556919,1.0
faag,0.8379713612533214,1.0
faaggoott,0.7797228071816031,1.0
faar,0.2930195634264798,2.0
fabled,0.6493865028657108,3.0
fabregas,0.6718922705322219,8.0
fabricate,0.25607775048887055,12.0
fabricator,0.7615740412310524,3.0
fabulous,0.3716279339192444,26.0
face,0.6475656082489932,1159.0
facebook,0.8075189083230635,297.0
facebooks,0.5043433845956367,8.0
facebuster,2.165378677366327,7.0
facho,0.5689176214511008,1.0
facially,0.49351650932027713,4.0
facilitated,0.8372240983649615,9.0
facilitates,0.4935983283994358,4.0
facilitating,0.2199766634130337,13.0
facility,0.41128090475300155,155.0
facist,0.37677589585281024,46.0
fackin,0.9026735568994272,1.0
facking,0.388323434658669,1.0
facsist,1.4978510788527686,4.0
facsists,0.9163018270414879,1.0
factualman,2.3777315967427306,6.0
factualof,0.8709463202013608,1.0
faded,0.2612062333518998,11.0
faeces,0.6935359895221788,5.0
faeget,0.6655589921041632,1.0
faeggot,0.7442753775749793,1.0
faffing,0.7636276271482965,1.0
fagat,0.5499944086367772,1.0
fagbag,0.5324874519613366,1.0
fagboy,0.7612145134158187,1.0
fagex,0.5373708998247809,3.0
fagg,2.2959533313228553,7.0
fagget,1.6744733465997625,15.0
faggieness,0.35451659503294053,1.0
fagging,0.5077076797929897,2.0
faggit,1.5169729866376884,12.0
faggot,3.2097634095318393,2712.0
faggotness,0.9223604398073009,1.0
faggots,2.8376375575342454,11.0
faggotts,0.7809033170454234,2.0
faggoty,1.8202038371479183,12.0
faggs,0.7782103229967426,2.0
faggt,0.5046449508570655,2.0
faggy,0.5204524832814287,4.0
fagot,1.5172899486780098,12.0
