token,weight,occurence
dedicates,0.5214506428537564,8.0
deduced,1.4863566649360458,13.0
deek,0.9854922669047201,4.0
deekk,0.6849793348277841,1.0
deerooz,0.5771731230119498,1.0
defacement,0.6674195446193725,13.0
defanatly,0.2203093390667055,1.0
defe,0.8653296985861058,1.0
defective,1.7371929515679785,46.0
defence,0.45708828147449426,256.0
defend,0.2778907324291901,622.0
defenders,0.401373933224884,9.0
defenseless,0.6109394793582613,7.0
deference,1.8151910778376075,21.0
defiant,0.836868805754503,20.0
defication,0.749848343725014,1.0
deficient,0.7866437301084962,35.0
defiencent,0.7913102090965615,1.0
defies,0.29113183253784936,21.0
definetely,0.4727216320448825,10.0
definitions,0.6845566850428086,24.0
defintion,0.48017248851541977,25.0
deforming,0.5509034867501101,5.0
defuck,0.7307480304721952,1.0
defuse,0.7796985220983936,13.0
degenerate,1.7629395361621547,55.0
degrade,0.517571715601862,38.0
dehydrated,0.2620544529258375,5.0
deicision,0.29042429476044684,2.0
deion,0.6373616732466895,5.0
dejay,0.6525832373461692,3.0
delanoys,0.44838600634399184,1.0
delared,0.5905453053691185,1.0
delate,0.6004390471937012,3.0
deleate,0.7939892155391569,12.0
deleeting,0.6947255281140884,2.0
delegation,0.30683722109135,32.0
delenoy,0.6548951721898946,1.0
delet,0.943228999179544,15.0
delete,0.4216003786984782,5266.0
deletedi,0.7938511604867536,1.0
deleteing,0.6337450658779288,20.0
deletes,0.6505061421613352,180.0
deleting,0.4577461663166224,2412.0
deletionism,0.34733442129276904,14.0
deletionists,0.5093380835967981,58.0
deletists,0.8229903828001137,1.0
deletor,0.37665956406329104,4.0
delets,0.3010049611647968,1.0
delgado,0.7584943489949907,5.0
deliberatly,0.47758057985560265,7.0
delicioso,0.5234809211268514,1.0
delicious,0.39321050000870217,81.0
delieted,0.45084760882162334,1.0
delightly,0.5990669476058812,1.0
delited,0.7280878467193229,2.0
deliting,0.9197122217167221,2.0
delivering,2.2875520595391046,31.0
delmonico,0.2642348981554203,1.0
delousing,0.5016643663844408,1.0
delran,0.7180867500746339,1.0
delray,1.3497201002871817,2.0
delte,0.24401324307561617,9.0
delteted,0.23185287643802385,1.0
delusive,0.4985213467400253,1.0
delve,0.5137870373629098,25.0
demaistre,1.0675322937978187,2.0
demamp,0.3884115220792395,1.0
demand,0.43868912106416663,573.0
demanding,1.1257552755970814,130.0
demeans,1.2204432487534111,6.0
demed,0.2136256720148788,1.0
demented,2.6998286234812117,30.0
demi,0.2848244588797011,32.0
demilich,0.6386559629102642,1.0
democracy,0.36258612929059786,428.0
democrap,0.6278846382765569,1.0
democratantisodomite,0.6829113707442194,2.0
democratically,0.3943481098578321,21.0
demolay,0.6009453758133159,1.0
demolish,0.22476867613585744,9.0
demolished,2.1553911973718543,36.0
demonstrating,0.24853153952060988,105.0
denier,0.6496407887139851,106.0
denigrating,0.297186659632526,17.0
denil,0.6813668819118576,1.0
denmark,0.9042418687376946,119.0
dennying,0.5509980820398025,1.0
denotes,0.6209509922974674,29.0
denounced,0.9518525391043599,32.0
dens,0.3860888017266683,1.0
dense,0.5609686039670448,72.0
denser,0.3613171259425467,4.0
dentures,0.2333038582323923,2.0
deonte,0.20802817464935927,1.0
deosiin,0.9097989113092759,2.0
deployment,0.3526196965493922,38.0
deported,1.027196933260817,29.0
deportment,0.520665291765907,1.0
deposit,0.42675059020059847,54.0
depraved,0.5292033079884917,16.0
depravity,0.6205425646436269,7.0
deprivation,0.7551020717154283,10.0
dept,0.22132132609701097,73.0
derail,1.49177733869339,15.0
derailing,0.868809699334868,9.0
dere,1.0587724041216466,8.0
derees,0.24940873328360202,1.0
derelick,0.8400822466060923,1.0
derelict,0.34198303062848323,7.0
derhexer,0.689847442950508,11.0
deride,0.7925850181566957,7.0
derik,0.5836435036040342,1.0
derka,5.724170249930049,141.0
derp,0.44705446333814725,8.0
derpa,0.4663269660546141,1.0
derr,0.4248455471766466,5.0
derry,0.2776053329732874,51.0
desacrate,0.5145006287243898,1.0
desbloquee,0.5988169582226783,1.0
descending,0.3555252957912072,27.0
descends,0.21324743527852133,8.0
descision,1.3415907309284325,5.0
descisions,1.6487867283171467,3.0
descussion,0.3911159857971952,4.0
desecrate,0.45778323920565234,4.0
desensitised,0.4317617042399912,1.0
deserse,0.638181192890255,1.0
deserve,0.3145950747008981,768.0
deserved,0.35833259283491975,177.0
designed,0.3683819147324572,577.0
desolate,0.7979139230891519,10.0
despise,0.6939157724716049,44.0
despite,0.21034784767478235,1375.0
despondently,0.616112876329624,1.0
dessert,0.234913978226919,15.0
destined,0.4546313957012685,19.0
destiny,0.31800359386157034,85.0
destroy,0.35072891214037966,457.0
destroyed,0.31025884194638076,354.0
destruct,0.37362443500958076,9.0
desu,0.2560789409380968,18.0
detachment,0.6757580739131266,15.0
detailing,0.217935816835761,74.0
detected,0.2658820203675789,73.0
detective,0.9416333501668627,70.0
detention,0.4708419241881038,31.0
deter,0.34951293636139935,44.0
deteriorating,0.4897251751420876,15.0
detest,0.5452864788487697,27.0
detesting,0.5558402010857459,2.0
dethcock,0.6668473730417761,1.0
detracts,0.2400545137298347,31.0
detrimental,0.2891599399655423,77.0
detroit,0.6016957419055509,131.0
dettailed,0.6372621970082465,1.0
deung,0.5806525321054012,1.0
devadasi,0.7808062833679172,6.0
devadasis,0.3024566484175448,8.0
devastating,0.7695744399736268,21.0
deviant,0.5371285984105805,36.0
deviation,0.5964807305733428,39.0
devil,0.43959049053781385,290.0
devin,1.0933160382804081,14.0
devised,0.5773720920557744,40.0
devized,0.7263775143756376,1.0
devoid,0.36411521982329503,50.0
devolved,0.4497150398452285,24.0
devote,0.41234348646888463,108.0
devotees,0.6386964153859158,5.0
devoting,0.3224515922675981,20.0
devour,1.1772019204780135,5.0
devouring,0.4403056453011613,6.0
dewaine,0.4870131761591556,2.0
dewan,0.4657743227936079,12.0
dewberry,0.4314621453447493,2.0
dewey,1.1347007720968472,20.0
dex,0.29242334309049156,2.0
dexfield,0.31726112388966654,1.0
dey,1.43379674003372,15.0
dfadfa,0.6891312454525169,1.0
dfag,0.34665812243856703,1.0
dfg,0.22736111680996537,8.0
dhcp,0.6143685420922388,9.0
dhillon,0.5742695284373468,7.0
dhivehi,0.21198585998761346,16.0
dhoni,0.9087265380344375,12.0
dhs,0.7231748290020519,9.0
dia,0.40433244146633995,28.0
diafragmal,0.8589939780676035,1.0
dial,0.498371733459765,39.0
dialectal,0.5290921821599893,8.0
dialoge,0.6284036267792757,2.0
dialup,0.7931289379028589,5.0
diametrically,0.6352890364024036,13.0
diamond,0.3290058195485304,139.0
diamonds,0.9273903973454964,16.0
diana,0.8312026466109954,57.0
diaper,0.6794089860600152,40.0
diarea,0.35971406219837054,2.0
diareah,1.0133952789643612,4.0
diarrea,0.3898680757392213,1.0
diarrhoea,0.3844750364626586,5.0
dias,0.5912003676006036,5.0
diaspora,1.038140502626289,73.0
diatribe,1.401508623241097,61.0
diba,0.6605757149613722,1.0
dichotomy,0.4738151162340159,36.0
dick,2.7617525726645473,2562.0
dickass,0.2101473662552602,1.0
dickbag,0.6888621334608993,3.0
dickbeaters,0.2486723514946686,2.0
dickbig,0.27230839367772874,12.0
dickbrain,0.82700716225211,1.0
dickbreath,0.35358074099749265,2.0
dickbutt,0.22415142957252857,33.0
dickdick,0.4927857321770886,2.0
dickface,2.6385352973919782,31.0
dickfaced,0.20824494808774582,1.0
dickfag,0.7426585262582543,1.0
dickfuckbutt,0.6261328589872315,1.0
dickhead,2.9320745808478073,821.0
dicking,0.27598613694583785,7.0
dickipedia,0.26302924756133483,1.0
dickk,0.27121438911374884,1.0
dickle,0.24166380145517635,1.0
dicklicker,0.5212263582395128,2.0
dicklicking,0.2337942795112936,1.0
dickmas,0.7962361774747552,1.0
dicks,1.3954997004516854,1231.0
dickshits,0.3167441293988674,1.0
dicksuckington,0.30892673337793103,1.0
dickwad,0.972429663700107,12.0
dickwads,1.427202018139101,2.0
dickweed,1.3911032240533165,5.0
dickyou,0.36097864675956354,1.0
dictatorshiply,0.7220948916439719,1.0
dictionaries,0.5179599962285919,13.0
dicuser,0.5491345539097785,1.0
didand,0.7938511604867536,1.0
diddums,1.711869077671105,3.0
dident,0.37121501824822206,2.0
didi,1.666546502326789,16.0
didnot,0.3700490449156911,6.0
didwhat,0.7938511604867536,1.0
diee,0.6829113707442194,2.0
dieing,0.5375635534383091,5.0
diem,1.0675922112710226,11.0
dien,0.4750396254872505,6.0
dies,1.4281729883339351,19.0
diety,0.3481939721713693,31.0
differences,0.4277828269852031,22.0
differing,0.44529398706359885,117.0
digby,1.1464012362046445,5.0
digg,0.4732081226060485,30.0
diggins,0.3134123586555679,1.0
digi,0.792685046670596,2.0
digimons,0.7144135772596065,2.0
dignity,0.8618460029979319,76.0
digress,0.8605989884271745,33.0
digustingly,0.6502032426036809,1.0
diharea,0.4303613748664454,1.0
dihck,0.5948031752871354,2.0
dihydrous,0.3425045458271932,4.0
diick,0.3623394072421141,2.0
diid,0.521335617522016,1.0
dik,1.215654025465291,12.0
diks,0.20579518058453444,1.0
dildo,1.2161206843508678,76.0
dile,0.4982772026201179,3.0
diluded,0.6858951522944247,1.0
dilweed,0.2144728089225476,1.0
dima,0.21097685726187146,9.0
dimebag,0.5770556032882178,1.0
dimented,0.7684520282863263,1.0
dimerge,0.44270008755151236,1.0
dimwit,0.8590629055842477,16.0
diner,0.6170355349455372,9.0
dingley,1.5251952289128037,12.0
dini,0.6526875961432366,1.0
dinks,0.483643006744147,4.0
dinner,0.3871432054252302,129.0
dino,0.3620390239126483,28.0
dinovo,0.30162047324565155,4.0
dioe,0.9097989113092759,2.0
dioxide,0.32814361046012563,30.0
dip,0.2055186812288129,32.0
diploma,0.2654699076031155,44.0
diplomacy,0.4376573445303125,62.0
dipped,0.20278279301486285,10.0
dipset,0.22299369848776485,7.0
dipsh,0.8844689665408528,2.0
dipshit,0.8187801523459454,144.0
dipshitboy,0.8353171308910053,1.0
dipshits,1.2727000961775816,8.0
dipsy,0.7792191777470246,2.0
dipterous,0.40271029739755276,4.0
dir,0.9984430968701609,30.0
dire,0.3414136431840838,42.0
directv,0.42070797363076917,13.0
dirt,0.7340115691910634,88.0
dirtball,2.0069165589641824,5.0
dirty,1.1345484694706212,577.0
disability,0.28231311869590353,106.0
disabling,0.538754927964304,17.0
disapears,0.6890914583674369,2.0
disappearing,0.24879467176671985,31.0
disappionted,0.38664017913047044,1.0
disapprove,0.40238379495577165,21.0
disarmonia,0.4492016584094098,1.0
disbanded,0.34404029835956623,28.0
discern,0.21723605885166078,38.0
discernment,0.5448863734807216,4.0
discharge,0.24130145574151007,34.0
disclose,0.35735260410785036,73.0
discofucker,0.8057693584208581,1.0
discography,0.2712204553819742,276.0
disconcerting,0.7133721126228125,11.0
discontinue,0.3345242961737353,28.0
discontinuing,0.8370386306291427,8.0
discott,0.417467408748802,1.0
discount,0.2555564876305828,66.0
discourteous,0.7042659814061261,7.0
discredited,0.433664692826095,99.0
discrediting,0.7979626284639086,36.0
discreete,0.808307811318963,1.0
discriminating,0.3222387921035798,30.0
discrimination,0.4354485583547886,218.0
discussfull,0.8148233954944577,1.0
discustfull,0.3654231166414684,1.0
disgize,0.7813860658897847,1.0
disgorges,0.5090459082943926,1.0
disgrace,0.9377102047825425,172.0
disgraced,0.23219273356956116,20.0
disgraceful,0.8613898710911405,40.0
disgust,0.5916602168045229,72.0
disgusting,0.8811917267526788,397.0
disheartened,0.23229211477335684,21.0
dishevelled,0.43713920380650817,2.0
dishonestly,0.397062756238785,17.0
dishonor,0.3066152976211645,8.0
dishonore,0.41201573712159534,1.0
dishonored,0.30628658254231717,3.0
dishonourable,0.7532345494735464,6.0
dishonrable,0.26558093923168563,1.0
dishoom,0.7180512759517452,1.0
disillusioned,0.40161313298944984,20.0
disillusionment,0.7378955324513332,5.0
disincentivizing,0.8750536522223523,1.0
disinform,0.8899272948219824,1.0
dismembered,0.20582280657653368,3.0
dismiss,0.31109608645306824,163.0
dismissal,0.21495489093133913,60.0
dismissed,0.34430360869225024,183.0
dismissive,0.22403439051028567,38.0
disobedient,0.7743029463723236,3.0
disobeying,0.5607822073271219,7.0
disoriented,0.3424434475446673,2.0
disparages,0.42974491013162186,1.0
dispeared,0.7835878150724481,1.0
dispersion,0.657949256969917,16.0
dispises,0.6902376257740153,1.0
disproven,0.34115156337963165,37.0
disproving,0.5788136978592371,21.0
disqualifies,0.6489549214304068,14.0
disraspectfull,0.732682306104682,1.0
disregarding,0.20950676896237053,57.0
disreputable,1.4582586739067498,7.0
disrespected,0.3844745916177012,19.0
disrespectful,0.40996836334000086,110.0
disrespectfully,0.7819116024872977,6.0
disruptions,0.8252747863241506,3.0
disruptively,0.8265135120855046,42.0
disrupts,0.4158088823125687,28.0
dissapoined,0.28613059722698014,1.0
disscrimination,0.5151092232230589,2.0
dissing,0.7227901400086285,13.0
dissociative,0.6112866240249599,10.0
dissolve,0.205463830371398,18.0
distorded,0.52575331432537,1.0
distorrts,0.7839813619645211,1.0
distorting,0.4266648527929148,55.0
distress,0.24615364056877498,47.0
distressful,0.7907864129641315,2.0
distrusted,0.3786905104754706,4.0
disturb,0.7030992881098763,28.0
disturbed,0.2853550489582921,119.0
disturbs,0.44192776301644393,9.0
disurbances,0.5443850982915992,2.0
ditch,0.5318507759556091,41.0
ditched,0.25684345471175857,12.0
diu,1.0346107418835258,15.0
diver,0.31616705729158656,10.0
diverse,0.2754339600151693,148.0
diversementality,0.8908301195706473,1.0
diversify,0.7864123996771732,5.0
diving,0.3040550116649213,35.0
divisin,0.4298445599873049,7.0
divisive,0.24458027466534396,22.0
divulge,0.31568547768444155,13.0
djathinkimacowboy,0.4148555223598831,50.0
dk,0.25826315877078043,27.0
dlckhead,0.9384047117131303,2.0
dleated,0.5282204841231539,1.0
dleteion,0.34324217024737114,1.0
dlickheads,0.25148735813279677,1.0
dlkheads,0.6869173535804032,1.0
dlus,0.3486622524985982,44.0
dmacks,0.33530106012549354,29.0
dmitri,0.567872148153545,10.0
dn,0.647951088382644,14.0
dniepr,0.6573799977160644,1.0
dniester,1.1170039181077036,8.0
dnis,1.4147693231386989,13.0
dnjqo,0.7180512759517452,1.0
do,0.5859152948793009,9738.0
doang,0.2643221039934254,1.0
doctorine,0.8936544312166658,1.0
documentally,0.7014083565586713,2.0
documentated,0.7886247429842431,1.0
dodge,0.9461715244939433,43.0
dodgers,0.49536059323702136,11.0
dodging,0.5794967563079795,15.0
dodgy,0.7449203855171459,44.0
doe,0.36289804526261893,72.0
doens,0.5171590539053683,10.0
doent,0.477353957980892,1.0
doese,0.934666521028918,3.0
doesont,0.6036833099936827,1.0
dogatro,0.6725003135337273,1.0
dogblue,0.5448023235687478,3.0
dogg,0.4779069931581194,15.0
doggie,0.36489341315891755,11.0
doggy,0.5303592106873319,11.0
dogi,0.46781604422685397,1.0
dogman,0.32352921308069693,1.0
dogooding,0.7007127902991428,1.0
dogpenisknot,0.7974450398318691,1.0
dogshit,2.345155905229157,17.0
doign,0.28171509565242764,6.0
doit,0.33538099223047085,2.0
dojo,0.44555022387932514,15.0
doll,0.6539769058296478,40.0
dollars,0.4774451179324272,22.0
dolo,0.5031858833043684,1.0
domass,0.30109028833793694,1.0
dome,0.24225460245181837,58.0
domed,0.8828415390512209,3.0
domicile,1.1805457662792367,6.0
dominance,0.6375507474400048,53.0
dominating,0.3203175337476035,29.0
dominatrix,0.28601656486298105,1.0
domineering,0.463420920376952,13.0
dominicans,0.34078933581175663,16.0
dominoes,0.48822630065563044,1.0
donell,0.6526875961432366,1.0
dong,0.3185045884909559,61.0
donk,0.21922941646696872,2.0
donkey,0.9609901741944833,180.0
donna,1.3069135731245576,32.0
donnell,0.6645409938674346,13.0
donnet,0.3531449213274912,1.0
dono,0.4744104513300246,1.0
donohue,1.0708861594456396,17.0
donor,0.3383374578199596,56.0
donot,1.1693361999789473,16.0
dont,0.24097648474807581,91.0
dontcha,0.24504785399214365,4.0
donute,0.6370192855772973,1.0
donuthead,0.41419643023964,1.0
dooag,0.7155223926741261,1.0
doobie,0.4855152336689869,3.0
dood,0.29506434200207,1.0
dook,0.6218358660887817,3.0
doomed,0.8665764181439825,52.0
doomm,0.7557473534292692,1.0
doomsrc,0.8767622283588613,1.0
dooper,0.4496068737608632,1.0
doorknob,0.27521448761766454,2.0
doormatt,0.7824175797417157,1.0
doorsajar,0.8424916929974515,1.0
doos,1.5480408584644647,4.0
doosh,0.7611847968617366,21.0
dooshbag,0.6773980711057644,1.0
dooshish,1.4326678438914755,2.0
dopehead,0.49629782479841517,2.0
doppelganger,0.36360063711791213,9.0
dopy,0.6148113326895306,3.0
dora,0.6657101497745158,21.0
dorchester,1.2304616291532358,6.0
dord,0.826439139151911,3.0
dori,0.23348349351226175,10.0
dork,1.052823835962182,52.0
dorkenburger,0.9036083496459537,3.0
dorksickle,0.8243886187659484,1.0
dorky,0.2854701784380143,4.0
dorm,1.312180503248399,25.0
dos,0.30462177655768624,70.0
dosen,0.5595595167163021,29.0
dosh,0.5717931993736071,1.0
doth,0.9627823924483809,15.0
dothead,0.817140167047383,1.0
dotters,0.32567195753937667,1.0
doubles,0.31449618478092156,8.0
doubling,0.5509763161473129,21.0
doubly,0.7772813071527076,30.0
doubtable,0.4020464809494449,3.0
douc,0.6438064990376065,1.0
douchbag,1.1772288635607961,5.0
douche,1.675680622352696,257.0
douchebag,2.45238249439358,134.0
douchebags,0.8703402832035371,19.0
douchecock,0.7848881749030168,1.0
douched,0.7269366376903352,1.0
douchefaggot,0.45615211557548546,1.0
douchemaster,0.7010324599363427,1.0
douches,1.1706083219297367,2.0
douchetees,0.799488600607537,1.0
douchette,0.8071856854806044,1.0
dough,0.8144564690471555,23.0
doughnuthead,0.6718352478744432,5.0
doughtnut,0.7851881493217242,1.0
dousche,0.5658622457066951,2.0
douschebag,1.2472531658597965,2.0
doush,0.4036917401767273,1.0
doushe,0.30280501465327453,1.0
douth,0.2744441069204533,2.0
dover,1.1308024500492273,21.0
downgrade,0.6498152823232664,15.0
downhill,0.3937060820811704,36.0
downpayment,0.8021978619002369,2.0
downtrodden,0.655712152798975,9.0
dowry,0.37347942824359875,9.0
dows,0.8482038818538908,2.0
dozen,0.22128415427415932,616.0
dozens,1.0257855182028632,13.0
dqwelj,0.7180512759517452,1.0
drag,0.21858131234944286,123.0
dragonball,0.9393855761121119,17.0
dramatica,0.31194867062501286,44.0
dravidian,0.4763876207142922,41.0
drawer,0.5533255326904184,26.0
drdr,0.7433083250001467,1.0
dre,0.2890872565209073,28.0
dread,0.866151131014353,45.0
dreadedwarlus,1.6715959307139039,2.0
dreadstar,0.2697689410287588,48.0
dream,0.2603782867950916,395.0
dreamed,0.41518036883860726,24.0
dreamguy,0.6314136642255848,69.0
dreamjerk,0.8361154893245704,1.0
dreary,0.589752336314477,5.0
dredged,0.3971560689559091,6.0
drenched,0.8448645670749377,3.0
dressed,0.3018243118290236,60.0
dresser,0.5979456216430662,5.0
dribble,0.4583365037023111,9.0
dribbling,0.8634209634042346,2.0
dried,0.4395510444903413,37.0
drifted,0.6616016607404939,10.0
drifting,0.6687852515443189,11.0
drilled,1.0121450740414335,5.0
drinker,0.6163431955710272,16.0
drinkin,0.24840538818717675,1.0
dripping,0.7855641216336215,11.0
drivel,0.21364755924609377,68.0
drk,0.5780468119132126,6.0
drmias,0.6264015322150113,1.0
drmies,0.2693015122470973,129.0
droid,0.2591505906124626,3.0
drone,1.8248351461484806,37.0
drool,1.4263910241679274,10.0
drooling,0.5204735088514136,13.0
dropkick,0.564812899055637,5.0
dropout,0.2324634521187742,12.0
droppings,1.250900274017586,7.0
droppism,0.7902737589339086,1.0
dross,1.6299460729319253,11.0
drove,0.4034693681194737,80.0
drown,2.5203450467933046,28.0
drprinceton,0.6795648352467042,9.0
druggies,0.4272298168882802,2.0
drugo,0.5850305255901339,6.0
druguser,0.49629782479841517,2.0
drum,0.33078745825088207,112.0
drummer,1.278347228061695,72.0
drumming,0.32276730650797075,16.0
drunk,0.49214441593737024,192.0
drunken,0.8743051394560837,32.0
dss,0.21353650261612633,7.0
duarte,0.21569357818612722,6.0
dub,0.39486969898999524,90.0
dubass,0.7389321502758014,1.0
dubius,0.6277502025934407,2.0
dublin,0.96300630360624,98.0
ducky,0.7487925397682599,7.0
dude,0.6606297230625399,856.0
duded,0.6913803292971696,1.0
dudley,0.2295565243107463,45.0
due,0.6417589228772762,2949.0
duechebag,0.7300133344521436,2.0
duffer,0.6374656455929075,5.0
duffman,0.8152992957171883,1.0
duffy,0.3010353837634574,22.0
dufus,1.1933432125364594,13.0
duggans,0.5275888608237442,1.0
dull,0.2127898361223118,53.0
dullard,0.6618227942860111,5.0
dumas,0.28041153906052785,9.0
dumb,1.3697157110829237,962.0
dumbass,2.8723114080658023,482.0
dumbasses,1.0200898010807875,6.0
dumbassrepublicans,0.7881609371002894,1.0
dumbasz,0.4492200115682585,1.0
dumbdip,0.3194648924452835,1.0
dumber,1.2205422363643426,17.0
dumbest,2.070666139741382,36.0
dumbf,0.22789770110486152,1.0
dumbfuck,3.221070139220534,14.0
dumbfucks,0.7848995646286042,3.0
dumbhead,1.7456845801070695,8.0
dumbness,1.0732408959054986,7.0
dumbo,1.3236494928354625,13.0
dumbshit,1.6653086326633184,11.0
dumbshits,1.3894203985608442,2.0
dumbum,0.6233411947269886,1.0
dumbys,0.47219550556436773,2.0
dumheads,0.8355884793975074,1.0
dumm,0.9580757764653254,6.0
dummasses,0.6445297266375569,2.0
dummie,0.4909923965586999,2.0
dummkopfs,0.7619111848200202,2.0
dummy,0.6016785985810755,86.0
dumpling,0.9684875368516288,12.0
dumpster,0.9633525683208682,12.0
dunce,0.7242123053484166,12.0
dunfermline,0.3255834052292801,5.0
dunga,0.4744104513300246,1.0
dungeon,0.40336183151073085,26.0
dunt,0.5860754052225149,3.0
duper,0.865881644702195,19.0
duplicate,1.1994198887697096,307.0
durable,0.5801954634717493,8.0
duran,0.8814271518043525,15.0
durant,0.23743830571018776,8.0
durex,0.8389842539404673,1.0
durkha,0.5819809167832795,3.0
durst,0.23574309763809514,3.0
dushbags,0.7636779948807336,1.0
dust,1.3064131165701465,166.0
dustbin,0.7990034453356717,19.0
dutchman,0.48254157838704975,14.0
dutifully,0.6254954605727256,4.0
duude,0.46401591235702744,4.0
duur,0.759361398608348,4.0
dvd,0.5165757760263422,393.0
dw,0.8409091305399412,13.0
dwain,0.6312710167635653,2.0
dwains,0.8693088448283096,1.0
dweeb,1.085982922872652,10.0
dweebs,0.7851881493217242,1.0
dwelers,0.46083787645016916,1.0
dwight,0.7675931366012451,20.0
dwpaul,0.3943768081715858,6.0
dxraw,0.5607237529540506,6.0
dy,0.3793686804714044,145.0
dycedarg,0.8649323858499539,1.0
dynamite,0.49598264802747877,42.0
dynasties,1.4123374206133714,6.0
dyou,0.6482593495173459,5.0
dysfunction,0.5439038362367327,27.0
dyslexia,0.38918211020289506,22.0
ea,1.1218289651347098,89.0
eachothers,0.45261155150099597,4.0
eagles,0.494030762630673,33.0
eall,0.8151207487485661,2.0
earring,0.5213001688678296,24.0
earse,1.4801627726811681,11.0
earthers,1.2747920006714002,12.0
earthquake,0.6857547195488578,87.0
eastbound,0.6169790447801208,22.0
eastenders,0.9342848895953908,31.0
easycore,0.49947097204078955,2.0
easyme,0.7433183800226643,1.0
eat,0.22259898095902048,1630.0
eaten,0.34588814870040224,68.0
eater,0.8348797986100533,38.0
eatin,0.7053984413952016,7.0
eatn,0.26206587289315464,1.0
eats,1.0995119975293808,201.0
eaxactley,0.8519875903645792,1.0
eb,0.5297904757513383,84.0
ebarassed,0.6291955274925319,1.0
ebaumsworld,0.6391952600131054,5.0
ebay,0.2023488519307487,85.0
ebcdic,1.4569790830132021,2.0
ebfore,0.8321674191030389,1.0
ebike,0.8145602714862143,1.0
ebil,0.3968269611148488,3.0
ebm,0.7774068727412052,3.0
ebola,0.6745721429006547,21.0
ebonism,0.3993374860513622,2.0
ebusiness,1.2030290737703728,4.0
ecbatana,0.4774260470381236,1.0
ech,0.6662218397890406,2.0
echoed,0.35584049704676396,16.0
echomyron,0.7336966950862612,1.0
ecologist,0.6579389129595515,2.0
ecto,0.8763424609700936,3.0
edanna,0.2203660245838481,1.0
eddie,0.31977299603239123,88.0
eddieebo,1.6707793629200602,7.0
edgar,0.43317999262064194,298.0
edie,1.2557503625447453,91.0
ediot,0.31112621746112934,2.0
editeors,0.3767192419839262,2.0
editheadz,1.5994954738467215,4.0
editted,0.2633931708103646,30.0
editting,0.32590321055771865,103.0
edouard,0.5023363442425598,9.0
edt,0.38113994193010997,23.0
eduardo,1.0261159883235154,53.0
educated,0.38384841863878194,276.0
education,0.4739377601747869,997.0
eductational,0.8623451672232739,1.0
edwards,0.7380452722661001,77.0
edwin,0.7611809285765591,34.0
eec,0.5715623015596615,3.0
eene,0.6064840921244052,1.0
eeppeeppbbeeppeebbeeppbbeeppeekissee,0.5445368040910268,1.0
eerywhere,0.7983944206975977,1.0
eff,1.2849280310161078,28.0
effecting,0.7665753565110027,7.0
effectivly,0.6850191761093238,4.0
effeminate,1.2941824412030123,9.0
efficiently,0.5300867209043817,31.0
effin,1.3143320316513192,12.0
effing,0.5019915690191775,18.0
effluvium,0.41271020685526977,1.0
efforts,0.5577196310053179,10.0
efor,0.8423944785080639,1.0
efore,0.8235492674679715,3.0
egged,0.762181087064806,7.0
egging,0.525328002188768,5.0
eggot,1.0392075380579446,2.0
eggshell,0.4908277153116967,6.0
egocentric,0.44901915198380127,8.0
egotist,0.43578878064533283,3.0
egotrip,0.8399242625837917,1.0
eh,0.3823355094663187,369.0
ehow,0.6350106530433521,2.0
eichmann,0.2703560827952968,17.0
eighteen,0.996641364432085,19.0
eighth,0.3290172703409822,60.0
einsicht,0.4250165280296257,1.0
eirc,0.8599357611110261,1.0
eisenhower,0.4747511655576961,25.0
ejaculate,1.6335794744710201,23.0
ejaculation,0.6643937099617437,19.0
ejaculator,0.61524911909919,2.0
ekas,0.8107387067052195,1.0
ekograf,1.2867527879467424,8.0
eks,0.22742931405117162,5.0
elaborately,0.7477542762801856,5.0
elaborates,0.6776218928166793,8.0
elam,0.4804051542474069,5.0
elamite,0.3170714639396058,6.0
elderberry,0.3851514265627876,4.0
elecit,0.7947950194825285,1.0
electronica,0.7717637853251743,8.0
elegance,0.6232348288660382,9.0
elements,0.2217635894172023,30.0
elemtary,0.8161984806398637,1.0
elen,1.747855058118609,27.0
elete,0.2704699858373496,3.0
eleven,0.3175691213223409,99.0
elias,1.0825157130506755,20.0
eliminationalist,1.0675322937978187,2.0
elinord,0.7053204970341675,3.0
eliot,0.41692692648736157,25.0
elise,0.3828360802951591,5.0
elitist,0.23036019429003682,60.0
elizabethan,0.694362208224581,8.0
elk,0.8313592627294564,10.0
elkabong,0.6965132713356982,2.0
elling,0.5018425341522463,1.0
elmhurst,0.756143523899252,2.0
elockid,0.46931159287192736,7.0
eloquently,0.24265285879552312,15.0
eloy,0.39901060096427576,3.0
elsethat,0.6815749609173386,1.0
elsinore,0.2905001887144904,2.0
elton,0.3495042086957242,26.0
elude,0.7797081797521596,5.0
elusive,0.555379492332845,23.0
elven,0.4906811727704227,13.0
elyrian,0.391278692149997,1.0
emanuel,1.3452890305849625,12.0
embarasses,0.835860967922451,2.0
embarrasment,1.0287529447535957,11.0
embarrass,0.3938331539538611,21.0
embarrassed,0.43171556840532394,64.0
embarrassingly,0.24863767285255275,16.0
embarrassment,1.3207061699524403,66.0
embarrsing,0.8047235110525991,1.0
embassy,0.4125593535212495,91.0
embittered,0.553908994759925,8.0
emboldened,0.8650556183432417,11.0
emboli,0.811083496750353,1.0
embryonic,0.6198578382972916,7.0
emeril,0.7929221638447244,1.0
